NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
EGFR_UP.V1_DN	EGFR_UP.V1_DN		192	0.22864495	1.0085312	0.42586207	0.81485534	1.0	3846	tags=34%, list=23%, signal=44%	
MEL18_DN.V1_UP	MEL18_DN.V1_UP		140	0.27609357	1.0048367	0.46448088	0.80411094	1.0	2952	tags=29%, list=17%, signal=34%	
TBK1.DF_UP	TBK1.DF_UP		284	0.22481959	0.98193467	0.44760212	0.8466612	1.0	2603	tags=23%, list=15%, signal=27%	
CSR_EARLY_UP.V1_UP	CSR_EARLY_UP.V1_UP		150	0.26373512	0.9800398	0.46771038	0.831099	1.0	4187	tags=35%, list=25%, signal=47%	
KRAS.DF.V1_UP	KRAS.DF.V1_UP		191	0.21902831	0.97905517	0.484193	0.81390625	1.0	3176	tags=26%, list=19%, signal=32%	
VEGF_A_UP.V1_DN	VEGF_A_UP.V1_DN		192	0.27598578	0.97265476	0.4845996	0.8111466	1.0	3010	tags=30%, list=18%, signal=36%	
CRX_NRL_DN.V1_UP	CRX_NRL_DN.V1_UP		130	0.2222862	0.9611772	0.5369458	0.8228882	1.0	2544	tags=24%, list=15%, signal=28%	
RB_P130_DN.V1_DN	RB_P130_DN.V1_DN		133	0.24752441	0.9447945	0.52290076	0.84605736	1.0	3420	tags=26%, list=20%, signal=33%	
EGFR_UP.V1_UP	EGFR_UP.V1_UP		192	0.25255725	0.9446656	0.51666665	0.82799613	1.0	2122	tags=21%, list=13%, signal=24%	
GCNP_SHH_UP_EARLY.V1_UP	GCNP_SHH_UP_EARLY.V1_UP		164	0.23564675	0.94459796	0.508	0.81049657	1.0	3366	tags=29%, list=20%, signal=35%	
ESC_V6.5_UP_EARLY.V1_DN	ESC_V6.5_UP_EARLY.V1_DN		156	0.24196	0.932911	0.5337955	0.82218564	1.0	2717	tags=23%, list=16%, signal=27%	
CRX_DN.V1_DN	CRX_DN.V1_DN		123	0.21547036	0.9182842	0.58986926	0.84150547	1.0	1177	tags=14%, list=7%, signal=15%	
ATF2_UP.V1_UP	ATF2_UP.V1_UP		161	0.21445914	0.9105402	0.61538464	0.84349936	1.0	2026	tags=17%, list=12%, signal=20%	
CRX_NRL_DN.V1_DN	CRX_NRL_DN.V1_DN		113	0.20812508	0.9020901	0.6442623	0.84722817	1.0	3264	tags=26%, list=19%, signal=32%	
PRC1_BMI_UP.V1_DN	PRC1_BMI_UP.V1_DN		149	0.20867506	0.8983854	0.632948	0.83935744	1.0	1835	tags=16%, list=11%, signal=18%	
ESC_J1_UP_EARLY.V1_UP	ESC_J1_UP_EARLY.V1_UP		164	0.19402784	0.8838082	0.71428573	0.856827	1.0	1860	tags=17%, list=11%, signal=19%	
GLI1_UP.V1_DN	GLI1_UP.V1_DN		17	0.29704803	0.8774277	0.61627907	0.8549211	1.0	3118	tags=35%, list=18%, signal=43%	
ALK_DN.V1_DN	ALK_DN.V1_DN		115	0.2171789	0.8731353	0.69264704	0.84948534	1.0	3000	tags=27%, list=18%, signal=33%	
BCAT_GDS748_UP	BCAT_GDS748_UP		45	0.23771408	0.8707476	0.6792144	0.83989966	1.0	598	tags=13%, list=4%, signal=14%	
CRX_DN.V1_UP	CRX_DN.V1_UP		122	0.1949534	0.8683281	0.74454826	0.830643	1.0	2196	tags=20%, list=13%, signal=22%	
SIRNA_EIF4GI_UP	SIRNA_EIF4GI_UP		93	0.2266911	0.86759996	0.65636367	0.8179417	1.0	4433	tags=32%, list=26%, signal=43%	
KRAS.50_UP.V1_DN	KRAS.50_UP.V1_DN		41	0.26441267	0.86109424	0.6450567	0.8183041	1.0	3865	tags=34%, list=23%, signal=44%	
CAMP_UP.V1_UP	CAMP_UP.V1_UP		199	0.21264657	0.85862696	0.6175439	0.80980825	1.0	4655	tags=37%, list=27%, signal=51%	
RAPA_EARLY_UP.V1_DN	RAPA_EARLY_UP.V1_DN		167	0.19525413	0.85528445	0.7339593	0.8032678	1.0	3795	tags=28%, list=22%, signal=36%	
CORDENONSI_YAP_CONSERVED_SIGNATURE	CORDENONSI_YAP_CONSERVED_SIGNATURE		57	0.2690643	0.8451279	0.63670415	0.8094825	1.0	1615	tags=23%, list=10%, signal=25%	
ESC_V6.5_UP_LATE.V1_UP	ESC_V6.5_UP_LATE.V1_UP		174	0.19514927	0.83217496	0.73717946	0.82146686	1.0	2865	tags=22%, list=17%, signal=27%	
PDGF_ERK_DN.V1_DN	PDGF_ERK_DN.V1_DN		143	0.19280171	0.8138511	0.7676951	0.84251916	1.0	2216	tags=17%, list=13%, signal=20%	
CYCLIN_D1_UP.V1_UP	CYCLIN_D1_UP.V1_UP		169	0.19619748	0.7937614	0.79611653	0.866831	1.0	2736	tags=20%, list=16%, signal=23%	
LTE2_UP.V1_DN	LTE2_UP.V1_DN		193	0.208947	0.7936564	0.72490704	0.85392284	1.0	3474	tags=27%, list=21%, signal=34%	
RAF_UP.V1_DN	RAF_UP.V1_DN		190	0.19784477	0.7844146	0.7703436	0.85673535	1.0	2302	tags=19%, list=14%, signal=22%	
BMI1_DN_MEL18_DN.V1_UP	BMI1_DN_MEL18_DN.V1_UP		139	0.21474285	0.7690213	0.7522936	0.86932755	1.0	4023	tags=32%, list=24%, signal=41%	
ESC_J1_UP_LATE.V1_UP	ESC_J1_UP_LATE.V1_UP		172	0.18337883	0.7356178	0.85361844	0.9062452	1.0	1447	tags=13%, list=9%, signal=14%	
PDGF_ERK_DN.V1_UP	PDGF_ERK_DN.V1_UP		129	0.16064365	0.72053486	0.9430052	0.91264284	1.0	2564	tags=18%, list=15%, signal=21%	
PDGF_UP.V1_UP	PDGF_UP.V1_UP		138	0.1559219	0.6689004	0.9600726	0.9553811	1.0	4102	tags=28%, list=24%, signal=37%	
TBK1.DF_DN	TBK1.DF_DN		284	0.19719237	0.663232	0.8236559	0.946745	1.0	3301	tags=24%, list=19%, signal=29%	
TGFB_UP.V1_UP	TGFB_UP.V1_UP		182	0.16892062	0.64738005	0.9220779	0.94600344	1.0	2302	tags=17%, list=14%, signal=20%	
