NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
CAMP_UP.V1_UP	CAMP_UP.V1_UP		199	-0.26740035	-1.1096239	0.34631148	0.81343645	1.0	4435	tags=34%, list=26%, signal=45%	
KRAS.LUNG.BREAST_UP.V1_DN	KRAS.LUNG.BREAST_UP.V1_DN		116	-0.26919633	-1.1075002	0.31176472	0.7980831	1.0	3020	tags=23%, list=18%, signal=28%	
NFE2L2.V2	NFE2L2.V2		383	-0.23404716	-1.0827018	0.3090586	0.8614517	1.0	3321	tags=22%, list=20%, signal=27%	
PRC1_BMI_UP.V1_UP	PRC1_BMI_UP.V1_UP		163	-0.2526498	-1.0597318	0.38848922	0.9181891	1.0	4302	tags=29%, list=25%, signal=39%	
ALK_DN.V1_UP	ALK_DN.V1_UP		118	-0.26986718	-1.0443393	0.37254903	0.9517887	1.0	2428	tags=21%, list=14%, signal=25%	
IL2_UP.V1_DN	IL2_UP.V1_DN		173	-0.24582121	-1.0374411	0.3937729	0.9516082	1.0	3722	tags=26%, list=22%, signal=33%	
ESC_J1_UP_EARLY.V1_DN	ESC_J1_UP_EARLY.V1_DN		165	-0.2258927	-1.0358746	0.41717792	0.93344927	1.0	2895	tags=19%, list=17%, signal=22%	
NOTCH_DN.V1_UP	NOTCH_DN.V1_UP		162	-0.22548686	-1.0345452	0.39745918	0.9159389	1.0	4522	tags=29%, list=27%, signal=39%	
KRAS.LUNG_UP.V1_UP	KRAS.LUNG_UP.V1_UP		114	-0.25908256	-1.0199126	0.41472173	0.9449899	1.0	3112	tags=28%, list=18%, signal=34%	
P53_DN.V2_DN	P53_DN.V2_DN		127	-0.2352883	-1.0192455	0.43385214	0.92538357	1.0	5490	tags=35%, list=32%, signal=51%	
SNF5_DN.V1_DN	SNF5_DN.V1_DN		142	-0.22993632	-1.0180137	0.42545456	0.9084379	1.0	3907	tags=29%, list=23%, signal=37%	
PTEN_DN.V1_UP	PTEN_DN.V1_UP		157	-0.25464103	-1.0137991	0.45386064	0.9022136	1.0	3231	tags=24%, list=19%, signal=30%	
MYC_UP.V1_UP	MYC_UP.V1_UP		170	-0.26559648	-1.0137409	0.4048583	0.88324463	1.0	4922	tags=33%, list=29%, signal=46%	
PGF_UP.V1_DN	PGF_UP.V1_DN		163	-0.24451107	-1.0058414	0.44855967	0.88876396	1.0	4685	tags=33%, list=28%, signal=45%	
CYCLIN_D1_KE_.V1_UP	CYCLIN_D1_KE_.V1_UP		174	-0.24072143	-0.9981565	0.44396552	0.8958729	1.0	1811	tags=15%, list=11%, signal=17%	
MTOR_UP.V1_UP	MTOR_UP.V1_UP		156	-0.24716333	-0.9957484	0.47572815	0.8854637	1.0	3882	tags=26%, list=23%, signal=33%	
AKT_UP.V1_DN	AKT_UP.V1_DN		181	-0.23613477	-0.99307597	0.45783132	0.8760937	1.0	6053	tags=40%, list=36%, signal=62%	
DCA_UP.V1_UP	DCA_UP.V1_UP		145	-0.22390853	-0.9824141	0.51158303	0.89183486	1.0	2772	tags=18%, list=16%, signal=21%	
KRAS.DF.V1_DN	KRAS.DF.V1_DN		174	-0.20974988	-0.9732029	0.50091743	0.9022055	1.0	3299	tags=20%, list=19%, signal=24%	
KRAS.PROSTATE_UP.V1_DN	KRAS.PROSTATE_UP.V1_DN		116	-0.23768064	-0.97184956	0.5018797	0.8895758	1.0	3692	tags=25%, list=22%, signal=32%	
ESC_V6.5_UP_LATE.V1_UP	ESC_V6.5_UP_LATE.V1_UP		174	-0.21609445	-0.96377707	0.5184466	0.8992109	1.0	4785	tags=29%, list=28%, signal=40%	
ESC_V6.5_UP_EARLY.V1_UP	ESC_V6.5_UP_EARLY.V1_UP		149	-0.21404646	-0.95320493	0.5548654	0.91449994	1.0	5518	tags=34%, list=33%, signal=50%	
RB_P130_DN.V1_UP	RB_P130_DN.V1_UP		120	-0.24885589	-0.9528936	0.4989429	0.8994708	1.0	6328	tags=45%, list=37%, signal=71%	
RAPA_EARLY_UP.V1_UP	RAPA_EARLY_UP.V1_UP		149	-0.20379443	-0.94522935	0.58237547	0.9063814	1.0	4537	tags=31%, list=27%, signal=42%	
BMI1_DN.V1_DN	BMI1_DN.V1_DN		130	-0.23027526	-0.94029987	0.55353904	0.90563637	1.0	3167	tags=22%, list=19%, signal=27%	
PDGF_ERK_DN.V1_DN	PDGF_ERK_DN.V1_DN		143	-0.21647413	-0.9384295	0.5551102	0.89564675	1.0	4253	tags=33%, list=25%, signal=44%	
ATM_DN.V1_DN	ATM_DN.V1_DN		113	-0.23210976	-0.9351076	0.5388889	0.89101225	1.0	2485	tags=19%, list=15%, signal=22%	
ATF2_S_UP.V1_DN	ATF2_S_UP.V1_DN		177	-0.2223316	-0.9271041	0.54280156	0.89949554	1.0	4416	tags=26%, list=26%, signal=35%	
PDGF_ERK_DN.V1_UP	PDGF_ERK_DN.V1_UP		129	-0.20340909	-0.9258224	0.63825756	0.88885933	1.0	2993	tags=18%, list=18%, signal=21%	
BCAT.100_UP.V1_UP	BCAT.100_UP.V1_UP		46	-0.2381606	-0.9254476	0.5984252	0.87606215	1.0	4330	tags=28%, list=26%, signal=38%	
PRC2_SUZ12_UP.V1_UP	PRC2_SUZ12_UP.V1_UP		165	-0.21246757	-0.9239193	0.5868373	0.86608094	1.0	1363	tags=12%, list=8%, signal=12%	
RB_P107_DN.V1_DN	RB_P107_DN.V1_DN		125	-0.22934489	-0.9085821	0.59615386	0.8924244	1.0	2398	tags=18%, list=14%, signal=21%	
KRAS.PROSTATE_UP.V1_UP	KRAS.PROSTATE_UP.V1_UP		119	-0.23217143	-0.90202177	0.6007533	0.8972683	1.0	5119	tags=32%, list=30%, signal=45%	
STK33_DN	STK33_DN		268	-0.18896595	-0.89204943	0.67577416	0.9095491	1.0	4238	tags=27%, list=25%, signal=36%	
ATF2_S_UP.V1_UP	ATF2_S_UP.V1_UP		169	-0.19107175	-0.8897549	0.7111517	0.90279007	1.0	2467	tags=16%, list=15%, signal=19%	
E2F3_UP.V1_DN	E2F3_UP.V1_DN		142	-0.19868936	-0.889362	0.65868264	0.89099187	1.0	4721	tags=31%, list=28%, signal=43%	
KRAS.300_UP.V1_UP	KRAS.300_UP.V1_UP		129	-0.24456386	-0.8847228	0.5883392	0.8904945	1.0	3345	tags=29%, list=20%, signal=35%	
BCAT_BILD_ET_AL_UP	BCAT_BILD_ET_AL_UP		44	-0.2608801	-0.87974346	0.6182213	0.89138496	1.0	4781	tags=36%, list=28%, signal=51%	
ATM_DN.V1_UP	ATM_DN.V1_UP		118	-0.2149459	-0.8768576	0.6787879	0.8864992	1.0	4190	tags=28%, list=25%, signal=37%	
CRX_DN.V1_UP	CRX_DN.V1_UP		122	-0.18938987	-0.86516523	0.7701613	0.903501	1.0	3808	tags=23%, list=22%, signal=29%	
JNK_DN.V1_DN	JNK_DN.V1_DN		162	-0.1960546	-0.86277026	0.71626985	0.8977013	1.0	4541	tags=30%, list=27%, signal=40%	
PRC2_EED_DN.V1_UP	PRC2_EED_DN.V1_UP		170	-0.20545946	-0.8618856	0.6964286	0.8878979	1.0	5735	tags=36%, list=34%, signal=55%	
CYCLIN_D1_UP.V1_UP	CYCLIN_D1_UP.V1_UP		169	-0.20352228	-0.8591276	0.67932487	0.88322884	1.0	2474	tags=17%, list=15%, signal=19%	
RELA_DN.V1_UP	RELA_DN.V1_UP		134	-0.20139873	-0.85382473	0.7176471	0.8839471	1.0	4703	tags=31%, list=28%, signal=43%	
KRAS.50_UP.V1_UP	KRAS.50_UP.V1_UP		47	-0.27426663	-0.8518376	0.63503647	0.87710416	1.0	3112	tags=28%, list=18%, signal=34%	
GCNP_SHH_UP_EARLY.V1_DN	GCNP_SHH_UP_EARLY.V1_DN		155	-0.17329995	-0.82614315	0.85110295	0.92420995	1.0	3492	tags=20%, list=21%, signal=25%	
KRAS.KIDNEY_UP.V1_DN	KRAS.KIDNEY_UP.V1_DN		110	-0.20668171	-0.8247042	0.7447217	0.9160713	1.0	5001	tags=30%, list=30%, signal=42%	
KRAS.600_UP.V1_UP	KRAS.600_UP.V1_UP		243	-0.21345966	-0.82444185	0.70143884	0.9054171	1.0	3726	tags=26%, list=22%, signal=33%	
IL21_UP.V1_UP	IL21_UP.V1_UP		161	-0.19129449	-0.8170981	0.81	0.91013926	1.0	4383	tags=27%, list=26%, signal=36%	
STK33_SKM_DN	STK33_SKM_DN		253	-0.17674525	-0.81334794	0.83759123	0.9072406	1.0	4238	tags=25%, list=25%, signal=33%	
RPS14_DN.V1_DN	RPS14_DN.V1_DN		182	-0.20544864	-0.8091089	0.6813417	0.9052505	1.0	5589	tags=32%, list=33%, signal=48%	
KRAS.LUNG_UP.V1_DN	KRAS.LUNG_UP.V1_DN		115	-0.193399	-0.788557	0.8234127	0.9352092	1.0	3252	tags=20%, list=19%, signal=25%	
PRC2_EZH2_UP.V1_DN	PRC2_EZH2_UP.V1_DN		174	-0.19013451	-0.7851805	0.7475149	0.9307899	1.0	6736	tags=41%, list=40%, signal=67%	
CTIP_DN.V1_DN	CTIP_DN.V1_DN		114	-0.19378734	-0.78423625	0.80350196	0.92181766	1.0	3660	tags=22%, list=22%, signal=28%	
PRC2_EED_DN.V1_DN	PRC2_EED_DN.V1_DN		189	-0.2071253	-0.778964	0.71991247	0.9211552	1.0	5687	tags=34%, list=34%, signal=51%	
JNK_DN.V1_UP	JNK_DN.V1_UP		166	-0.1893635	-0.7727975	0.827027	0.92167157	1.0	3547	tags=20%, list=21%, signal=26%	
GCNP_SHH_UP_LATE.V1_DN	GCNP_SHH_UP_LATE.V1_DN		165	-0.17534672	-0.76302564	0.870021	0.92744994	1.0	5315	tags=33%, list=31%, signal=48%	
CAHOY_NEURONAL	CAHOY_NEURONAL		89	-0.22279991	-0.74490917	0.7259259	0.94495827	1.0	5099	tags=31%, list=30%, signal=45%	
GCNP_SHH_UP_EARLY.V1_UP	GCNP_SHH_UP_EARLY.V1_UP		164	-0.18031329	-0.71641016	0.8407258	0.974001	1.0	3866	tags=22%, list=23%, signal=28%	
NOTCH_DN.V1_DN	NOTCH_DN.V1_DN		149	-0.1667482	-0.7163042	0.95610684	0.9637902	1.0	6433	tags=38%, list=38%, signal=61%	
ESC_J1_UP_LATE.V1_UP	ESC_J1_UP_LATE.V1_UP		172	-0.1680489	-0.70848674	0.9349442	0.96259344	1.0	1519	tags=11%, list=9%, signal=12%	
LEF1_UP.V1_DN	LEF1_UP.V1_DN		183	-0.1642822	-0.69330955	0.8981481	0.9700544	1.0	3955	tags=20%, list=23%, signal=26%	
MTOR_UP.N4.V1_UP	MTOR_UP.N4.V1_UP		192	-0.15773636	-0.6735019	0.9455253	0.97860116	1.0	4705	tags=25%, list=28%, signal=34%	
RB_P107_DN.V1_UP	RB_P107_DN.V1_UP		126	-0.17820819	-0.61451155	0.8943089	1.0	1.0	5540	tags=29%, list=33%, signal=43%	
SIRNA_EIF4GI_UP	SIRNA_EIF4GI_UP		93	-0.15575884	-0.60844886	0.96881497	1.0	1.0	4779	tags=29%, list=28%, signal=40%	
KRAS.KIDNEY_UP.V1_UP	KRAS.KIDNEY_UP.V1_UP		131	-0.20473383	-0.5937895	0.84456927	0.99645853	1.0	5408	tags=34%, list=32%, signal=50%	
CSR_LATE_UP.V1_UP	CSR_LATE_UP.V1_UP		159	-0.17026523	-0.5795927	0.9298969	0.99161327	1.0	1994	tags=13%, list=12%, signal=15%	
P53_DN.V1_DN	P53_DN.V1_DN		190	-0.15535623	-0.54679054	0.96477497	0.99032205	1.0	4994	tags=29%, list=29%, signal=41%	
