NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
PDGF_UP.V1_UP	PDGF_UP.V1_UP		138	0.18815574	0.8167665	0.7852495	1.0	1.0	3759	tags=25%, list=22%, signal=32%	
CSR_LATE_UP.V1_DN	CSR_LATE_UP.V1_DN		145	0.1844578	0.8123289	0.77896994	1.0	1.0	4660	tags=34%, list=28%, signal=46%	
KRAS.KIDNEY_UP.V1_DN	KRAS.KIDNEY_UP.V1_DN		110	0.19202031	0.79957986	0.83870965	1.0	1.0	3416	tags=22%, list=20%, signal=27%	
GCNP_SHH_UP_LATE.V1_UP	GCNP_SHH_UP_LATE.V1_UP		177	0.19938624	0.7888194	0.687631	1.0	1.0	3947	tags=24%, list=23%, signal=31%	
SIRNA_EIF4GI_DN	SIRNA_EIF4GI_DN		90	0.20970942	0.7844936	0.7400881	1.0	1.0	3665	tags=29%, list=22%, signal=37%	
MEK_UP.V1_DN	MEK_UP.V1_DN		189	0.1947162	0.7795172	0.80212766	1.0	1.0	4519	tags=29%, list=27%, signal=39%	
CTIP_DN.V1_DN	CTIP_DN.V1_DN		114	0.18489656	0.7760934	0.8329571	1.0	1.0	4681	tags=32%, list=28%, signal=43%	
BCAT_BILD_ET_AL_UP	BCAT_BILD_ET_AL_UP		44	0.2221177	0.765598	0.7692308	1.0	1.0	4860	tags=32%, list=29%, signal=45%	
CYCLIN_D1_UP.V1_UP	CYCLIN_D1_UP.V1_UP		169	0.18012336	0.75553817	0.8818381	1.0	1.0	4241	tags=28%, list=25%, signal=37%	
TBK1.DF_UP	TBK1.DF_UP		284	0.16883868	0.75521773	0.88865095	1.0	1.0	3403	tags=20%, list=20%, signal=24%	
RAF_UP.V1_UP	RAF_UP.V1_UP		191	0.18141226	0.7544188	0.8412017	0.99090785	1.0	3874	tags=25%, list=23%, signal=32%	
EGFR_UP.V1_UP	EGFR_UP.V1_UP		192	0.19110979	0.72974664	0.84334767	1.0	1.0	3753	tags=24%, list=22%, signal=31%	
AKT_UP.V1_UP	AKT_UP.V1_UP		160	0.1734899	0.71728224	0.9051724	1.0	1.0	4803	tags=31%, list=28%, signal=43%	
PRC2_EZH2_UP.V1_DN	PRC2_EZH2_UP.V1_DN		174	0.16428714	0.69395334	0.90398127	1.0	1.0	5382	tags=37%, list=32%, signal=54%	
ERBB2_UP.V1_DN	ERBB2_UP.V1_DN		197	0.19293836	0.68974036	0.82241017	1.0	1.0	3146	tags=20%, list=19%, signal=25%	
ESC_V6.5_UP_LATE.V1_DN	ESC_V6.5_UP_LATE.V1_DN		169	0.14525282	0.6708696	0.99311924	1.0	1.0	4269	tags=25%, list=25%, signal=33%	
GLI1_UP.V1_UP	GLI1_UP.V1_UP		24	0.20268458	0.67041004	0.9332024	1.0	1.0	4878	tags=38%, list=29%, signal=53%	
STK33_UP	STK33_UP		277	0.17449783	0.63177216	0.9220779	1.0	1.0	3791	tags=23%, list=22%, signal=29%	
EGFR_UP.V1_DN	EGFR_UP.V1_DN		192	0.13658078	0.6247789	0.99782133	1.0	1.0	5403	tags=32%, list=32%, signal=46%	
STK33_SKM_UP	STK33_SKM_UP		262	0.16708122	0.62390965	0.9457701	0.99198526	1.0	3791	tags=24%, list=22%, signal=31%	
BCAT_BILD_ET_AL_DN	BCAT_BILD_ET_AL_DN		45	0.19971046	0.59268	0.89917696	0.99153256	1.0	792	tags=9%, list=5%, signal=9%	
EIF4E_UP	EIF4E_UP		92	0.16993614	0.5560685	0.9444444	0.98781985	1.0	1241	tags=8%, list=7%, signal=8%	
