NAME	TITLE	SCORE	
TRMT11	tRNA methyltransferase 11 homolog [Source:HGNC Symbol;Acc:HGNC:21080]	0.09749007	
BEND4	BEN domain containing 4 [Source:HGNC Symbol;Acc:HGNC:23815]	0.097452864	
RHOH	ras homolog family member H [Source:HGNC Symbol;Acc:HGNC:686]	0.097444706	
PNOC	prepronociceptin [Source:HGNC Symbol;Acc:HGNC:9163]	0.09728292	
TTBK2	tau tubulin kinase 2 [Source:HGNC Symbol;Acc:HGNC:19141]	0.09728253	
STEAP3	STEAP3 metalloreductase [Source:HGNC Symbol;Acc:HGNC:24592]	0.09726655	
NETO2	neuropilin and tolloid like 2 [Source:HGNC Symbol;Acc:HGNC:14644]	0.097249165	
XRCC5	X-ray repair cross complementing 5 [Source:HGNC Symbol;Acc:HGNC:12833]	0.09723705	
AP1S3	adaptor related protein complex 1 subunit sigma 3 [Source:HGNC Symbol;Acc:HGNC:18971]	0.09717222	
ETV3	ETS variant transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:3492]	0.0971386	
SHANK1	SH3 and multiple ankyrin repeat domains 1 [Source:HGNC Symbol;Acc:HGNC:15474]	0.09709995	
PIP5KL1	phosphatidylinositol-4-phosphate 5-kinase like 1 [Source:HGNC Symbol;Acc:HGNC:28711]	0.09706917	
LETM2	leucine zipper and EF-hand containing transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:14648]	0.09706629	
KIF14	kinesin family member 14 [Source:HGNC Symbol;Acc:HGNC:19181]	0.09704377	
ACOXL	acyl-CoA oxidase like [Source:HGNC Symbol;Acc:HGNC:25621]	0.09703354	
KIAA0586	KIAA0586 [Source:HGNC Symbol;Acc:HGNC:19960]	0.09691059	
MBD5	methyl-CpG binding domain protein 5 [Source:HGNC Symbol;Acc:HGNC:20444]	0.09689886	
IER3IP1	immediate early response 3 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:18550]	0.09685496	
LRRN4CL	LRRN4 C-terminal like [Source:HGNC Symbol;Acc:HGNC:33724]	0.09683774	
FNIP1	folliculin interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:29418]	0.09681969	
NHLRC2	NHL repeat containing 2 [Source:HGNC Symbol;Acc:HGNC:24731]	0.09681852	
CXXC5	CXXC finger protein 5 [Source:HGNC Symbol;Acc:HGNC:26943]	0.0967949	
MUC4	mucin 4, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7514]	0.09676847	
IL6	interleukin 6 [Source:HGNC Symbol;Acc:HGNC:6018]	0.096767426	
RAD54B	RAD54 homolog B [Source:HGNC Symbol;Acc:HGNC:17228]	0.09673351	
MED14	mediator complex subunit 14 [Source:HGNC Symbol;Acc:HGNC:2370]	0.09666278	
LYPD2	LY6/PLAUR domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25215]	0.09664376	
DNAJB6	DnaJ heat shock protein family (Hsp40) member B6 [Source:HGNC Symbol;Acc:HGNC:14888]	0.096619025	
RPE	ribulose-5-phosphate-3-epimerase [Source:HGNC Symbol;Acc:HGNC:10293]	0.09661007	
PDZD8	PDZ domain containing 8 [Source:HGNC Symbol;Acc:HGNC:26974]	0.0966023	
FAM111B	FAM111 trypsin like peptidase B [Source:HGNC Symbol;Acc:HGNC:24200]	0.09659275	
STK4	serine/threonine kinase 4 [Source:HGNC Symbol;Acc:HGNC:11408]	0.09653268	
LARP7	La ribonucleoprotein 7, transcriptional regulator [Source:HGNC Symbol;Acc:HGNC:24912]	0.09652475	
SCYL1	SCY1 like pseudokinase 1 [Source:HGNC Symbol;Acc:HGNC:14372]	0.096517056	
DERL1	derlin 1 [Source:HGNC Symbol;Acc:HGNC:28454]	0.09648056	
NGEF	neuronal guanine nucleotide exchange factor [Source:HGNC Symbol;Acc:HGNC:7807]	0.09647383	
TPI1	triosephosphate isomerase 1 [Source:HGNC Symbol;Acc:HGNC:12009]	0.096466936	
CADM3	cell adhesion molecule 3 [Source:HGNC Symbol;Acc:HGNC:17601]	0.09642022	
LTBP2	latent transforming growth factor beta binding protein 2 [Source:HGNC Symbol;Acc:HGNC:6715]	0.09641686	
GMPS	guanine monophosphate synthase [Source:HGNC Symbol;Acc:HGNC:4378]	0.09641563	
CCDC106	coiled-coil domain containing 106 [Source:HGNC Symbol;Acc:HGNC:30181]	0.09640885	
MBTPS1	membrane bound transcription factor peptidase, site 1 [Source:HGNC Symbol;Acc:HGNC:15456]	0.09639463	
OSER1	oxidative stress responsive serine rich 1 [Source:HGNC Symbol;Acc:HGNC:16105]	0.09639164	
FAM180B	family with sequence similarity 180 member B [Source:HGNC Symbol;Acc:HGNC:34451]	0.0963855	
CD36	CD36 molecule (CD36 blood group) [Source:HGNC Symbol;Acc:HGNC:1663]	0.096368685	
GLB1	galactosidase beta 1 [Source:HGNC Symbol;Acc:HGNC:4298]	0.09633194	
WDHD1	WD repeat and HMG-box DNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:23170]	0.09626119	
AGTRAP	angiotensin II receptor associated protein [Source:HGNC Symbol;Acc:HGNC:13539]	0.09625908	
NR2F1	nuclear receptor subfamily 2 group F member 1 [Source:HGNC Symbol;Acc:HGNC:7975]	0.09623524	
HABP4	hyaluronan binding protein 4 [Source:HGNC Symbol;Acc:HGNC:17062]	0.09617169	
ABHD17C	abhydrolase domain containing 17C, depalmitoylase [Source:HGNC Symbol;Acc:HGNC:26925]	0.09612086	
MKRN2	makorin ring finger protein 2 [Source:HGNC Symbol;Acc:HGNC:7113]	0.096098885	
KRT6C	keratin 6C [Source:HGNC Symbol;Acc:HGNC:20406]	0.09609133	
KLK8	kallikrein related peptidase 8 [Source:HGNC Symbol;Acc:HGNC:6369]	0.09604216	
COA7	cytochrome c oxidase assembly factor 7 [Source:HGNC Symbol;Acc:HGNC:25716]	0.09601167	
STK17A	serine/threonine kinase 17a [Source:HGNC Symbol;Acc:HGNC:11395]	0.09599949	
TMIGD2	transmembrane and immunoglobulin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28324]	0.09598272	
ELOVL5	ELOVL fatty acid elongase 5 [Source:HGNC Symbol;Acc:HGNC:21308]	0.09589535	
SNX16	sorting nexin 16 [Source:HGNC Symbol;Acc:HGNC:14980]	0.09587432	
DCAF12	DDB1 and CUL4 associated factor 12 [Source:HGNC Symbol;Acc:HGNC:19911]	0.095867306	
HOXA10	homeobox A10 [Source:HGNC Symbol;Acc:HGNC:5100]	0.09586551	
SLC39A9	solute carrier family 39 member 9 [Source:HGNC Symbol;Acc:HGNC:20182]	0.09578759	
SPOPL	speckle type BTB/POZ protein like [Source:HGNC Symbol;Acc:HGNC:27934]	0.095777765	
VTA1	vesicle trafficking 1 [Source:HGNC Symbol;Acc:HGNC:20954]	0.095764175	
BRK1	BRICK1 subunit of SCAR/WAVE actin nucleating complex [Source:HGNC Symbol;Acc:HGNC:23057]	0.09571675	
ZDHHC18	zinc finger DHHC-type palmitoyltransferase 18 [Source:HGNC Symbol;Acc:HGNC:20712]	0.09562996	
SH3BP5	SH3 domain binding protein 5 [Source:HGNC Symbol;Acc:HGNC:10827]	0.09562857	
KIAA1549L	KIAA1549 like [Source:HGNC Symbol;Acc:HGNC:24836]	0.09560714	
PCDHB18P	protocadherin beta 18 pseudogene [Source:HGNC Symbol;Acc:HGNC:14548]	0.095571294	
CBARP	CACN subunit beta associated regulatory protein [Source:HGNC Symbol;Acc:HGNC:28617]	0.09556057	
NCOA3	nuclear receptor coactivator 3 [Source:HGNC Symbol;Acc:HGNC:7670]	0.09552851	
RTL8C	retrotransposon Gag like 8C [Source:HGNC Symbol;Acc:HGNC:2569]	0.09552324	
SMARCA5	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5 [Source:HGNC Symbol;Acc:HGNC:11101]	0.095469564	
SLC22A1	solute carrier family 22 member 1 [Source:HGNC Symbol;Acc:HGNC:10963]	0.095363095	
SNRNP27	small nuclear ribonucleoprotein U4/U6.U5 subunit 27 [Source:HGNC Symbol;Acc:HGNC:30240]	0.0952906	
INPP5F	inositol polyphosphate-5-phosphatase F [Source:HGNC Symbol;Acc:HGNC:17054]	0.09528964	
RAC3	Rac family small GTPase 3 [Source:HGNC Symbol;Acc:HGNC:9803]	0.0952885	
MIB1	MIB E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:21086]	0.095281385	
BCL9	BCL9 transcription coactivator [Source:HGNC Symbol;Acc:HGNC:1008]	0.09514792	
AOC3	amine oxidase copper containing 3 [Source:HGNC Symbol;Acc:HGNC:550]	0.095130615	
CC2D1B	coiled-coil and C2 domain containing 1B [Source:HGNC Symbol;Acc:HGNC:29386]	0.09507794	
UBE2MP1	ubiquitin conjugating enzyme E2 M pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:32195]	0.09506315	
ZNF280C	zinc finger protein 280C [Source:HGNC Symbol;Acc:HGNC:25955]	0.09505538	
DDX20	DEAD-box helicase 20 [Source:HGNC Symbol;Acc:HGNC:2743]	0.09502136	
TNFSF4	TNF superfamily member 4 [Source:HGNC Symbol;Acc:HGNC:11934]	0.09491063	
PPT1	palmitoyl-protein thioesterase 1 [Source:HGNC Symbol;Acc:HGNC:9325]	0.09490014	
AHSG	alpha 2-HS glycoprotein [Source:HGNC Symbol;Acc:HGNC:349]	0.094884686	
TRIL	TLR4 interactor with leucine rich repeats [Source:HGNC Symbol;Acc:HGNC:22200]	0.0948833	
CD28	CD28 molecule [Source:HGNC Symbol;Acc:HGNC:1653]	0.09486112	
NUP153	nucleoporin 153 [Source:HGNC Symbol;Acc:HGNC:8062]	0.09480161	
ATP6V1H	ATPase H+ transporting V1 subunit H [Source:HGNC Symbol;Acc:HGNC:18303]	0.09474309	
CACNA1G	calcium voltage-gated channel subunit alpha1 G [Source:HGNC Symbol;Acc:HGNC:1394]	0.094736725	
PLEKHG1	pleckstrin homology and RhoGEF domain containing G1 [Source:HGNC Symbol;Acc:HGNC:20884]	0.094735056	
RASA2	RAS p21 protein activator 2 [Source:HGNC Symbol;Acc:HGNC:9872]	0.094709605	
NKAPD1	NKAP domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25569]	0.09462612	
MSMB	microseminoprotein beta [Source:HGNC Symbol;Acc:HGNC:7372]	0.09454951	
SBDSP1	SBDS pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:21646]	0.09453801	
TNFRSF13C	TNF receptor superfamily member 13C [Source:HGNC Symbol;Acc:HGNC:17755]	0.094536334	
SUGT1	SGT1 homolog, MIS12 kinetochore complex assembly cochaperone [Source:HGNC Symbol;Acc:HGNC:16987]	0.09451144	
CGB3	chorionic gonadotropin subunit beta 3 [Source:HGNC Symbol;Acc:HGNC:1886]	0.09449684	
UOX	urate oxidase (pseudogene) [Source:HGNC Symbol;Acc:HGNC:12575]	0.09449135	
VKORC1	vitamin K epoxide reductase complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:23663]	0.09445963	
CNOT9	CCR4-NOT transcription complex subunit 9 [Source:HGNC Symbol;Acc:HGNC:10445]	0.09445119	
LRBA	LPS responsive beige-like anchor protein [Source:HGNC Symbol;Acc:HGNC:1742]	0.09436678	
OSTF1	osteoclast stimulating factor 1 [Source:HGNC Symbol;Acc:HGNC:8510]	0.094349466	
SNX21	sorting nexin family member 21 [Source:HGNC Symbol;Acc:HGNC:16154]	0.094346285	
ITGA2	integrin subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:6137]	0.09431047	
POLK	DNA polymerase kappa [Source:HGNC Symbol;Acc:HGNC:9183]	0.09428384	
BCAT1	branched chain amino acid transaminase 1 [Source:HGNC Symbol;Acc:HGNC:976]	0.09425643	
RASAL2-AS1	RASAL2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44170]	0.094223395	
CEP170P1	centrosomal protein 170 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:28364]	0.09414322	
BMP1	bone morphogenetic protein 1 [Source:HGNC Symbol;Acc:HGNC:1067]	0.094096296	
FAM50A	family with sequence similarity 50 member A [Source:HGNC Symbol;Acc:HGNC:18786]	0.09409506	
CA7	carbonic anhydrase 7 [Source:HGNC Symbol;Acc:HGNC:1381]	0.094042785	
COL6A2	collagen type VI alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2212]	0.094020985	
NMU	neuromedin U [Source:HGNC Symbol;Acc:HGNC:7859]	0.09389405	
COTL1	coactosin like F-actin binding protein 1 [Source:HGNC Symbol;Acc:HGNC:18304]	0.09386242	
ZEB1-AS1	ZEB1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:42354]	0.09383174	
ZDHHC4	zinc finger DHHC-type palmitoyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:18471]	0.0937985	
KBTBD2	kelch repeat and BTB domain containing 2 [Source:HGNC Symbol;Acc:HGNC:21751]	0.09379595	
SHCBP1	SHC binding and spindle associated 1 [Source:HGNC Symbol;Acc:HGNC:29547]	0.09377144	
GPER1	G protein-coupled estrogen receptor 1 [Source:HGNC Symbol;Acc:HGNC:4485]	0.09375065	
ARID1B	AT-rich interaction domain 1B [Source:HGNC Symbol;Acc:HGNC:18040]	0.0937069	
ATIC	5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase [Source:HGNC Symbol;Acc:HGNC:794]	0.09369054	
B4GALT7	beta-1,4-galactosyltransferase 7 [Source:HGNC Symbol;Acc:HGNC:930]	0.09368648	
RBP7	retinol binding protein 7 [Source:HGNC Symbol;Acc:HGNC:30316]	0.09367608	
PPARG	peroxisome proliferator activated receptor gamma [Source:HGNC Symbol;Acc:HGNC:9236]	0.093668595	
CSPG5	chondroitin sulfate proteoglycan 5 [Source:HGNC Symbol;Acc:HGNC:2467]	0.09364589	
PAQR7	progestin and adipoQ receptor family member 7 [Source:HGNC Symbol;Acc:HGNC:23146]	0.09359682	
CTNNA1	catenin alpha 1 [Source:HGNC Symbol;Acc:HGNC:2509]	0.09356851	
STT3B	STT3 oligosaccharyltransferase complex catalytic subunit B [Source:HGNC Symbol;Acc:HGNC:30611]	0.0935551	
UBLCP1	ubiquitin like domain containing CTD phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:28110]	0.09345468	
DDAH2	DDAH family member 2, ADMA-independent [Source:HGNC Symbol;Acc:HGNC:2716]	0.093446314	
LAMB1	laminin subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:6486]	0.093432024	
SRP54	signal recognition particle 54 [Source:HGNC Symbol;Acc:HGNC:11301]	0.09338463	
YRDC	yrdC N6-threonylcarbamoyltransferase domain containing [Source:HGNC Symbol;Acc:HGNC:28905]	0.0933616	
IFI16	interferon gamma inducible protein 16 [Source:HGNC Symbol;Acc:HGNC:5395]	0.093313545	
NBL1	NBL1, DAN family BMP antagonist [Source:HGNC Symbol;Acc:HGNC:7650]	0.09326809	
PPP4R2	protein phosphatase 4 regulatory subunit 2 [Source:HGNC Symbol;Acc:HGNC:18296]	0.0932199	
S100A16	S100 calcium binding protein A16 [Source:HGNC Symbol;Acc:HGNC:20441]	0.09316312	
CXCR4	C-X-C motif chemokine receptor 4 [Source:HGNC Symbol;Acc:HGNC:2561]	0.09316198	
CCDC102B	coiled-coil domain containing 102B [Source:HGNC Symbol;Acc:HGNC:26295]	0.09312861	
AIMP1	aminoacyl tRNA synthetase complex interacting multifunctional protein 1 [Source:HGNC Symbol;Acc:HGNC:10648]	0.09307785	
NSD3	nuclear receptor binding SET domain protein 3 [Source:HGNC Symbol;Acc:HGNC:12767]	0.09307095	
CD109	CD109 molecule [Source:HGNC Symbol;Acc:HGNC:21685]	0.093069986	
MEF2C	myocyte enhancer factor 2C [Source:HGNC Symbol;Acc:HGNC:6996]	0.09303	
DENND2D	DENN domain containing 2D [Source:HGNC Symbol;Acc:HGNC:26192]	0.09300042	
ZNF92	zinc finger protein 92 [Source:HGNC Symbol;Acc:HGNC:13168]	0.09297946	
GAPDH	glyceraldehyde-3-phosphate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:4141]	0.09297241	
SAE1P1	SAE1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:56699]	0.09295489	
AP2M1	adaptor related protein complex 2 subunit mu 1 [Source:HGNC Symbol;Acc:HGNC:564]	0.09292779	
ZNF792	zinc finger protein 792 [Source:HGNC Symbol;Acc:HGNC:24751]	0.09287822	
CWC27	CWC27 spliceosome associated cyclophilin [Source:HGNC Symbol;Acc:HGNC:10664]	0.09287685	
CDRT15P1	CDRT15 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:33168]	0.092801645	
RIMOC1	RAB7A interacting MON1-CCZ1 complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:27750]	0.09276904	
NAPG	NSF attachment protein gamma [Source:HGNC Symbol;Acc:HGNC:7642]	0.0927384	
HSD17B11	hydroxysteroid 17-beta dehydrogenase 11 [Source:HGNC Symbol;Acc:HGNC:22960]	0.092706084	
VRTN	vertebrae development associated [Source:HGNC Symbol;Acc:HGNC:20223]	0.09270034	
COPA	COPI coat complex subunit alpha [Source:HGNC Symbol;Acc:HGNC:2230]	0.09265531	
TAF1L	TATA-box binding protein associated factor 1 like [Source:HGNC Symbol;Acc:HGNC:18056]	0.092621066	
KLF6	KLF transcription factor 6 [Source:HGNC Symbol;Acc:HGNC:2235]	0.09258373	
IQSEC1	IQ motif and Sec7 domain ArfGEF 1 [Source:HGNC Symbol;Acc:HGNC:29112]	0.09255555	
ATF7IP	activating transcription factor 7 interacting protein [Source:HGNC Symbol;Acc:HGNC:20092]	0.092513435	
CD3D	CD3 delta subunit of T-cell receptor complex [Source:HGNC Symbol;Acc:HGNC:1673]	0.09250288	
DPH2	diphthamide biosynthesis 2 [Source:HGNC Symbol;Acc:HGNC:3004]	0.092460535	
H1-3	H1.3 linker histone, cluster member [Source:HGNC Symbol;Acc:HGNC:4717]	0.092448846	
SCD	stearoyl-CoA desaturase [Source:HGNC Symbol;Acc:HGNC:10571]	0.09242544	
NECTIN4	nectin cell adhesion molecule 4 [Source:HGNC Symbol;Acc:HGNC:19688]	0.09241242	
SLC7A5P2	solute carrier family 7 member 5 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:24951]	0.092400715	
CTSD	cathepsin D [Source:HGNC Symbol;Acc:HGNC:2529]	0.09238137	
FOXO4	forkhead box O4 [Source:HGNC Symbol;Acc:HGNC:7139]	0.09232449	
TRIM59	tripartite motif containing 59 [Source:HGNC Symbol;Acc:HGNC:30834]	0.092306666	
EFS	embryonal Fyn-associated substrate [Source:HGNC Symbol;Acc:HGNC:16898]	0.09229309	
SEC11A	SEC11 homolog A, signal peptidase complex subunit [Source:HGNC Symbol;Acc:HGNC:17718]	0.09228934	
CHN1	chimerin 1 [Source:HGNC Symbol;Acc:HGNC:1943]	0.09228858	
VPREB3	V-set pre-B cell surrogate light chain 3 [Source:HGNC Symbol;Acc:HGNC:12710]	0.09227688	
TRPC3	transient receptor potential cation channel subfamily C member 3 [Source:HGNC Symbol;Acc:HGNC:12335]	0.09224844	
ACTR2	actin related protein 2 [Source:HGNC Symbol;Acc:HGNC:169]	0.092205726	
CDKN2B	cyclin dependent kinase inhibitor 2B [Source:HGNC Symbol;Acc:HGNC:1788]	0.09216279	
SRFBP1	serum response factor binding protein 1 [Source:HGNC Symbol;Acc:HGNC:26333]	0.0921458	
FCMR	Fc mu receptor [Source:HGNC Symbol;Acc:HGNC:14315]	0.0921375	
CALHM2	calcium homeostasis modulator family member 2 [Source:HGNC Symbol;Acc:HGNC:23493]	0.09210312	
SYT14	synaptotagmin 14 [Source:HGNC Symbol;Acc:HGNC:23143]	0.09207013	
MIR4435-2HG	MIR4435-2 host gene [Source:HGNC Symbol;Acc:HGNC:35163]	0.09201571	
CSNK1A1L	casein kinase 1 alpha 1 like [Source:HGNC Symbol;Acc:HGNC:20289]	0.091985054	
ARSJ	arylsulfatase family member J [Source:HGNC Symbol;Acc:HGNC:26286]	0.091965415	
CETP	cholesteryl ester transfer protein [Source:HGNC Symbol;Acc:HGNC:1869]	0.09196377	
SPG11	SPG11 vesicle trafficking associated, spatacsin [Source:HGNC Symbol;Acc:HGNC:11226]	0.09195991	
TCF12	transcription factor 12 [Source:HGNC Symbol;Acc:HGNC:11623]	0.09185876	
CZIB	CXXC motif containing zinc binding protein [Source:HGNC Symbol;Acc:HGNC:26059]	0.09182202	
ANKRD42	ankyrin repeat domain 42 [Source:HGNC Symbol;Acc:HGNC:26752]	0.09173987	
CNTFR	ciliary neurotrophic factor receptor [Source:HGNC Symbol;Acc:HGNC:2170]	0.09170627	
MIR924HG	MIR924 host gene [Source:HGNC Symbol;Acc:HGNC:44332]	0.09168088	
TMPRSS4	transmembrane serine protease 4 [Source:HGNC Symbol;Acc:HGNC:11878]	0.091677524	
F13A1	coagulation factor XIII A chain [Source:HGNC Symbol;Acc:HGNC:3531]	0.09166959	
VAT1	vesicle amine transport 1 [Source:HGNC Symbol;Acc:HGNC:16919]	0.091651395	
FGF11	fibroblast growth factor 11 [Source:HGNC Symbol;Acc:HGNC:3667]	0.09164291	
SNTB1	syntrophin beta 1 [Source:HGNC Symbol;Acc:HGNC:11168]	0.09159949	
KRT7	keratin 7 [Source:HGNC Symbol;Acc:HGNC:6445]	0.09159044	
CEP44	centrosomal protein 44 [Source:HGNC Symbol;Acc:HGNC:29356]	0.09156524	
GPR161	G protein-coupled receptor 161 [Source:HGNC Symbol;Acc:HGNC:23694]	0.091505155	
RALGAPB	Ral GTPase activating protein non-catalytic subunit beta [Source:HGNC Symbol;Acc:HGNC:29221]	0.09148935	
CAMSAP2	calmodulin regulated spectrin associated protein family member 2 [Source:HGNC Symbol;Acc:HGNC:29188]	0.091484345	
MYCBPAP	MYCBP associated protein [Source:HGNC Symbol;Acc:HGNC:19677]	0.0914691	
QPCTL	glutaminyl-peptide cyclotransferase like [Source:HGNC Symbol;Acc:HGNC:25952]	0.09145936	
PDE4B	phosphodiesterase 4B [Source:HGNC Symbol;Acc:HGNC:8781]	0.09132205	
ANKHD1	ankyrin repeat and KH domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24714]	0.09131598	
CDKN2A	cyclin dependent kinase inhibitor 2A [Source:HGNC Symbol;Acc:HGNC:1787]	0.0913125	
C8orf33	chromosome 8 open reading frame 33 [Source:HGNC Symbol;Acc:HGNC:26104]	0.09125079	
ALG8	ALG8 alpha-1,3-glucosyltransferase [Source:HGNC Symbol;Acc:HGNC:23161]	0.091135554	
SYN3	synapsin III [Source:HGNC Symbol;Acc:HGNC:11496]	0.09106913	
PSEN1	presenilin 1 [Source:HGNC Symbol;Acc:HGNC:9508]	0.09104021	
PGLYRP4	peptidoglycan recognition protein 4 [Source:HGNC Symbol;Acc:HGNC:30015]	0.09101721	
LAMB2	laminin subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:6487]	0.09099874	
LAMB3	laminin subunit beta 3 [Source:HGNC Symbol;Acc:HGNC:6490]	0.09099342	
OVOL1	ovo like transcriptional repressor 1 [Source:HGNC Symbol;Acc:HGNC:8525]	0.09093145	
RIPOR2	RHO family interacting cell polarization regulator 2 [Source:HGNC Symbol;Acc:HGNC:13872]	0.090927005	
XAF1	XIAP associated factor 1 [Source:HGNC Symbol;Acc:HGNC:30932]	0.09088369	
NR1H2	nuclear receptor subfamily 1 group H member 2 [Source:HGNC Symbol;Acc:HGNC:7965]	0.090881646	
CD69	CD69 molecule [Source:HGNC Symbol;Acc:HGNC:1694]	0.09087946	
PARD6G-AS1	PARD6G antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44109]	0.09086667	
IL20RB	interleukin 20 receptor subunit beta [Source:HGNC Symbol;Acc:HGNC:6004]	0.090853	
ANTXR2	ANTXR cell adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:21732]	0.09084979	
PPP1R3G	protein phosphatase 1 regulatory subunit 3G [Source:HGNC Symbol;Acc:HGNC:14945]	0.090843506	
NEU3	neuraminidase 3 [Source:HGNC Symbol;Acc:HGNC:7760]	0.09079141	
CCDC138	coiled-coil domain containing 138 [Source:HGNC Symbol;Acc:HGNC:26531]	0.09076956	
ZNF322	zinc finger protein 322 [Source:HGNC Symbol;Acc:HGNC:23640]	0.09076457	
HTRA1	HtrA serine peptidase 1 [Source:HGNC Symbol;Acc:HGNC:9476]	0.090744354	
CWC15	CWC15 spliceosome associated protein homolog [Source:HGNC Symbol;Acc:HGNC:26939]	0.09074362	
DACT1	dishevelled binding antagonist of beta catenin 1 [Source:HGNC Symbol;Acc:HGNC:17748]	0.090697385	
CR2	complement C3d receptor 2 [Source:HGNC Symbol;Acc:HGNC:2336]	0.090673104	
GPX7	glutathione peroxidase 7 [Source:HGNC Symbol;Acc:HGNC:4559]	0.09064537	
BACH2	BTB domain and CNC homolog 2 [Source:HGNC Symbol;Acc:HGNC:14078]	0.090637825	
ASAH2B	N-acylsphingosine amidohydrolase 2B [Source:HGNC Symbol;Acc:HGNC:23456]	0.09063385	
TRAM1	translocation associated membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:20568]	0.09062937	
NOL4L	nucleolar protein 4 like [Source:HGNC Symbol;Acc:HGNC:16106]	0.09060688	
CEP57L1	centrosomal protein 57 like 1 [Source:HGNC Symbol;Acc:HGNC:21561]	0.09059721	
DCHS1	dachsous cadherin-related 1 [Source:HGNC Symbol;Acc:HGNC:13681]	0.09053246	
POLE3	DNA polymerase epsilon 3, accessory subunit [Source:HGNC Symbol;Acc:HGNC:13546]	0.09051532	
TMIE	transmembrane inner ear [Source:HGNC Symbol;Acc:HGNC:30800]	0.090492815	
SIT1	signaling threshold regulating transmembrane adaptor 1 [Source:HGNC Symbol;Acc:HGNC:17710]	0.09046242	
PRRX1	paired related homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9142]	0.09045538	
TAGAP	T cell activation RhoGTPase activating protein [Source:HGNC Symbol;Acc:HGNC:15669]	0.09044174	
RRP7A	ribosomal RNA processing 7 homolog A [Source:HGNC Symbol;Acc:HGNC:24286]	0.09042934	
ECM2	extracellular matrix protein 2 [Source:HGNC Symbol;Acc:HGNC:3154]	0.090391055	
CDK15	cyclin dependent kinase 15 [Source:HGNC Symbol;Acc:HGNC:14434]	0.09037199	
RPL13AP20	ribosomal protein L13a pseudogene 20 [Source:HGNC Symbol;Acc:HGNC:35709]	0.090339005	
IPCEF1	interaction protein for cytohesin exchange factors 1 [Source:HGNC Symbol;Acc:HGNC:21204]	0.09033786	
L2HGDH	L-2-hydroxyglutarate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:20499]	0.090255745	
RAET1L	retinoic acid early transcript 1L [Source:HGNC Symbol;Acc:HGNC:16798]	0.09015623	
DHDDS	dehydrodolichyl diphosphate synthase subunit [Source:HGNC Symbol;Acc:HGNC:20603]	0.09009514	
FCRL5	Fc receptor like 5 [Source:HGNC Symbol;Acc:HGNC:18508]	0.09008729	
ETNK2	ethanolamine kinase 2 [Source:HGNC Symbol;Acc:HGNC:25575]	0.0900715	
VAMP7	vesicle associated membrane protein 7 [Source:HGNC Symbol;Acc:HGNC:11486]	0.09007138	
CARNMT1	carnosine N-methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:23435]	0.09005196	
PSD4	pleckstrin and Sec7 domain containing 4 [Source:HGNC Symbol;Acc:HGNC:19096]	0.09003353	
DCDC1	doublecortin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20625]	0.09000061	
PYROXD1	pyridine nucleotide-disulphide oxidoreductase domain 1 [Source:HGNC Symbol;Acc:HGNC:26162]	0.08999149	
RFTN2	raftlin family member 2 [Source:HGNC Symbol;Acc:HGNC:26402]	0.089971356	
ARSI	arylsulfatase family member I [Source:HGNC Symbol;Acc:HGNC:32521]	0.08996493	
