NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
LEF1_UP.V1_UP	LEF1_UP.V1_UP	Details ...	186	-0.33738783	-1.2525182	0.19805825	0.93001026	0.991	2934	tags=30%, list=17%, signal=36%	
P53_DN.V1_UP	P53_DN.V1_UP	Details ...	190	-0.30549657	-1.245471	0.17849898	0.9133111	0.992	3593	tags=32%, list=21%, signal=40%	
ATF2_S_UP.V1_DN	ATF2_S_UP.V1_DN	Details ...	177	-0.2956294	-1.2341213	0.19281663	0.9165885	0.993	2640	tags=25%, list=16%, signal=29%	
STK33_UP	STK33_UP	Details ...	277	-0.3372732	-1.2309576	0.24547283	0.8846581	0.993	4445	tags=42%, list=26%, signal=56%	
TBK1.DF_UP	TBK1.DF_UP		284	-0.27625075	-1.2258248	0.17355372	0.8637168	0.993	4105	tags=33%, list=24%, signal=43%	
RAF_UP.V1_UP	RAF_UP.V1_UP		191	-0.2966597	-1.2137868	0.20233463	0.8725868	0.995	4387	tags=38%, list=26%, signal=50%	
CAHOY_ASTROGLIAL	CAHOY_ASTROGLIAL		97	-0.31976297	-1.2128413	0.21588595	0.8388171	0.995	4209	tags=44%, list=25%, signal=59%	
ATF2_UP.V1_DN	ATF2_UP.V1_DN		179	-0.30555874	-1.2117238	0.21308412	0.8082646	0.995	4602	tags=37%, list=27%, signal=50%	
MEK_UP.V1_UP	MEK_UP.V1_UP		194	-0.292919	-1.2097604	0.22941177	0.7827242	0.995	3781	tags=32%, list=22%, signal=41%	
MYC_UP.V1_DN	MYC_UP.V1_DN		156	-0.2857108	-1.2054688	0.19521913	0.768199	0.995	4483	tags=35%, list=26%, signal=48%	
CORDENONSI_YAP_CONSERVED_SIGNATURE	CORDENONSI_YAP_CONSERVED_SIGNATURE		57	-0.37394318	-1.2036393	0.28	0.74690676	0.996	3217	tags=33%, list=19%, signal=41%	
GCNP_SHH_UP_LATE.V1_DN	GCNP_SHH_UP_LATE.V1_DN		165	-0.2784261	-1.1963729	0.19238095	0.7463082	0.996	5243	tags=42%, list=31%, signal=60%	
PDGF_UP.V1_DN	PDGF_UP.V1_DN		111	-0.2827062	-1.1939791	0.14652015	0.72894156	0.996	3376	tags=34%, list=20%, signal=42%	
STK33_SKM_UP	STK33_SKM_UP		262	-0.3130686	-1.1837769	0.27416173	0.7396123	0.998	4514	tags=41%, list=27%, signal=55%	
VEGF_A_UP.V1_UP	VEGF_A_UP.V1_UP		184	-0.2858148	-1.1578231	0.23062731	0.8058687	0.998	2765	tags=26%, list=16%, signal=31%	
PRC2_EZH2_UP.V1_UP	PRC2_EZH2_UP.V1_UP		185	-0.27385494	-1.1570474	0.21845575	0.78341985	0.998	2157	tags=22%, list=13%, signal=25%	
E2F3_UP.V1_DN	E2F3_UP.V1_DN		142	-0.26173675	-1.14129	0.20990099	0.81477004	0.998	3712	tags=28%, list=22%, signal=36%	
PKCA_DN.V1_DN	PKCA_DN.V1_DN		137	-0.2542703	-1.1371754	0.22014925	0.805318	0.998	2840	tags=23%, list=17%, signal=28%	
CSR_EARLY_UP.V1_DN	CSR_EARLY_UP.V1_DN		124	-0.28776327	-1.1314086	0.2784314	0.8028052	0.998	3105	tags=27%, list=18%, signal=32%	
RB_DN.V1_DN	RB_DN.V1_DN		117	-0.27603123	-1.127157	0.2769231	0.7949969	0.999	3983	tags=32%, list=24%, signal=42%	
KRAS.LUNG.BREAST_UP.V1_DN	KRAS.LUNG.BREAST_UP.V1_DN		116	-0.2799499	-1.1257418	0.25645757	0.77779937	0.999	2354	tags=24%, list=14%, signal=28%	
BCAT_GDS748_DN	BCAT_GDS748_DN		41	-0.28522074	-1.1094434	0.3095723	0.8117395	1.0	757	tags=17%, list=4%, signal=18%	
KRAS.LUNG_UP.V1_DN	KRAS.LUNG_UP.V1_DN		115	-0.2723722	-1.1003245	0.30980393	0.82183015	1.0	2659	tags=25%, list=16%, signal=30%	
GLI1_UP.V1_UP	GLI1_UP.V1_UP		24	-0.3300742	-1.0956792	0.32238194	0.81634176	1.0	5483	tags=50%, list=32%, signal=74%	
STK33_NOMO_UP	STK33_NOMO_UP		284	-0.2972589	-1.0840305	0.36893204	0.83691114	1.0	4208	tags=36%, list=25%, signal=47%	
ERBB2_UP.V1_UP	ERBB2_UP.V1_UP		189	-0.24339128	-1.0793995	0.3351852	0.8315324	1.0	2279	tags=20%, list=13%, signal=22%	
NOTCH_DN.V1_DN	NOTCH_DN.V1_DN		149	-0.25011185	-1.0752662	0.33693695	0.8268738	1.0	2919	tags=28%, list=17%, signal=33%	
KRAS.LUNG.BREAST_UP.V1_UP	KRAS.LUNG.BREAST_UP.V1_UP		119	-0.26741752	-1.067195	0.32804233	0.83549815	1.0	1632	tags=21%, list=10%, signal=23%	
NRL_DN.V1_UP	NRL_DN.V1_UP		128	-0.23482262	-1.0648232	0.33524904	0.8248806	1.0	3848	tags=31%, list=23%, signal=40%	
AKT_UP.V1_DN	AKT_UP.V1_DN		181	-0.2598213	-1.0631176	0.3804143	0.8122827	1.0	4859	tags=39%, list=29%, signal=54%	
STK33_NOMO_DN	STK33_NOMO_DN		269	-0.2304263	-1.0625073	0.3575419	0.7971427	1.0	2326	tags=22%, list=14%, signal=25%	
P53_DN.V2_UP	P53_DN.V2_UP		119	-0.26602542	-1.0587087	0.38271606	0.79252416	1.0	3615	tags=33%, list=21%, signal=41%	
JNK_DN.V1_UP	JNK_DN.V1_UP		166	-0.25480056	-1.049591	0.39530686	0.8043077	1.0	3580	tags=31%, list=21%, signal=39%	
CRX_DN.V1_DN	CRX_DN.V1_DN		123	-0.24539901	-1.0466473	0.4011407	0.7972226	1.0	2200	tags=20%, list=13%, signal=23%	
CRX_DN.V1_UP	CRX_DN.V1_UP		122	-0.22676697	-1.0426568	0.3513011	0.79263234	1.0	2428	tags=22%, list=14%, signal=26%	
CRX_NRL_DN.V1_UP	CRX_NRL_DN.V1_UP		130	-0.23623054	-1.0390183	0.36380953	0.7881361	1.0	4111	tags=29%, list=24%, signal=38%	
KRAS.300_UP.V1_DN	KRAS.300_UP.V1_DN		122	-0.2478299	-1.0311731	0.41238937	0.7950622	1.0	2077	tags=20%, list=12%, signal=22%	
HOXA9_DN.V1_UP	HOXA9_DN.V1_UP		190	-0.28669783	-1.0282185	0.44532803	0.7891229	1.0	4851	tags=37%, list=29%, signal=52%	
KRAS.DF.V1_DN	KRAS.DF.V1_DN		174	-0.22289126	-1.0263145	0.41366908	0.780009	1.0	3434	tags=26%, list=20%, signal=33%	
BCAT_BILD_ET_AL_DN	BCAT_BILD_ET_AL_DN		45	-0.336998	-1.0146686	0.44650206	0.8008569	1.0	4439	tags=40%, list=26%, signal=54%	
E2F1_UP.V1_DN	E2F1_UP.V1_DN		184	-0.22029454	-1.0086125	0.43738317	0.80341846	1.0	4420	tags=34%, list=26%, signal=45%	
ATM_DN.V1_DN	ATM_DN.V1_DN		113	-0.25080416	-1.0046294	0.45402297	0.8014519	1.0	3790	tags=28%, list=22%, signal=36%	
SRC_UP.V1_DN	SRC_UP.V1_DN		156	-0.21946016	-0.99088275	0.46755725	0.82767606	1.0	3177	tags=22%, list=19%, signal=27%	
RB_P107_DN.V1_UP	RB_P107_DN.V1_UP		126	-0.29324692	-0.99052256	0.46615088	0.814804	1.0	1882	tags=20%, list=11%, signal=22%	
PDGF_ERK_DN.V1_DN	PDGF_ERK_DN.V1_DN		143	-0.23111923	-0.9876743	0.47574627	0.81005573	1.0	3650	tags=29%, list=22%, signal=37%	
STK33_DN	STK33_DN		268	-0.20773982	-0.97476804	0.5036765	0.8343714	1.0	2708	tags=24%, list=16%, signal=28%	
CYCLIN_D1_UP.V1_UP	CYCLIN_D1_UP.V1_UP		169	-0.23769109	-0.97468406	0.5	0.82138485	1.0	2962	tags=27%, list=17%, signal=33%	
EGFR_UP.V1_UP	EGFR_UP.V1_UP		192	-0.25167987	-0.97447884	0.50097847	0.8091182	1.0	4842	tags=37%, list=29%, signal=51%	
WNT_UP.V1_DN	WNT_UP.V1_DN		153	-0.2178719	-0.965761	0.5076661	0.819872	1.0	3154	tags=24%, list=19%, signal=29%	
KRAS.600.LUNG.BREAST_UP.V1_UP	KRAS.600.LUNG.BREAST_UP.V1_UP		228	-0.22215272	-0.9596008	0.51896554	0.8249134	1.0	3025	tags=26%, list=18%, signal=31%	
CYCLIN_D1_KE_.V1_DN	CYCLIN_D1_KE_.V1_DN		167	-0.23649235	-0.9592259	0.49369368	0.8136064	1.0	4381	tags=37%, list=26%, signal=50%	
ATF2_UP.V1_UP	ATF2_UP.V1_UP		161	-0.21992928	-0.9491523	0.5623836	0.8294919	1.0	2392	tags=21%, list=14%, signal=24%	
CSR_EARLY_UP.V1_UP	CSR_EARLY_UP.V1_UP		150	-0.24868983	-0.94150037	0.4969697	0.83872193	1.0	3751	tags=29%, list=22%, signal=36%	
STK33_SKM_DN	STK33_SKM_DN		253	-0.20406483	-0.93626976	0.6083789	0.84047985	1.0	2295	tags=20%, list=14%, signal=23%	
KRAS.600_UP.V1_DN	KRAS.600_UP.V1_DN		230	-0.2087704	-0.9172639	0.6003521	0.87931746	1.0	2354	tags=19%, list=14%, signal=21%	
SINGH_KRAS_DEPENDENCY_SIGNATURE	SINGH_KRAS_DEPENDENCY_SIGNATURE		20	-0.3776912	-0.9119016	0.56734693	0.88179576	1.0	2953	tags=45%, list=17%, signal=54%	
CYCLIN_D1_KE_.V1_UP	CYCLIN_D1_KE_.V1_UP		174	-0.22315241	-0.9102705	0.5825243	0.8737344	1.0	2962	tags=23%, list=17%, signal=28%	
ATM_DN.V1_UP	ATM_DN.V1_UP		118	-0.22010614	-0.90637034	0.6042403	0.872629	1.0	3543	tags=29%, list=21%, signal=36%	
BCAT.100_UP.V1_DN	BCAT.100_UP.V1_DN		31	-0.25050622	-0.90598416	0.61393595	0.86193043	1.0	3426	tags=32%, list=20%, signal=40%	
TBK1.DN.48HRS_UP	TBK1.DN.48HRS_UP		50	-0.23281579	-0.90240556	0.62955856	0.85996497	1.0	3500	tags=22%, list=21%, signal=28%	
CAMP_UP.V1_DN	CAMP_UP.V1_DN		196	-0.22844589	-0.8950177	0.5980198	0.8670465	1.0	3873	tags=29%, list=23%, signal=37%	
PTEN_DN.V2_DN	PTEN_DN.V2_DN		133	-0.20111611	-0.8902056	0.6594488	0.8674423	1.0	3067	tags=24%, list=18%, signal=29%	
ESC_J1_UP_EARLY.V1_DN	ESC_J1_UP_EARLY.V1_DN		165	-0.19570628	-0.890154	0.6777164	0.8566277	1.0	2233	tags=16%, list=13%, signal=19%	
ESC_V6.5_UP_LATE.V1_DN	ESC_V6.5_UP_LATE.V1_DN		169	-0.19498049	-0.88927615	0.6787004	0.8479198	1.0	2612	tags=20%, list=15%, signal=24%	
RAPA_EARLY_UP.V1_UP	RAPA_EARLY_UP.V1_UP		149	-0.19340892	-0.8849004	0.73295456	0.84834605	1.0	3132	tags=23%, list=18%, signal=28%	
IL15_UP.V1_DN	IL15_UP.V1_DN		154	-0.21239147	-0.88428473	0.66852885	0.8394606	1.0	3207	tags=27%, list=19%, signal=33%	
ALK_DN.V1_UP	ALK_DN.V1_UP		118	-0.22409984	-0.8758943	0.65504587	0.84855336	1.0	2865	tags=25%, list=17%, signal=30%	
LTE2_UP.V1_DN	LTE2_UP.V1_DN		193	-0.228236	-0.87199426	0.6023392	0.8478237	1.0	4122	tags=28%, list=24%, signal=37%	
BRCA1_DN.V1_DN	BRCA1_DN.V1_DN		115	-0.2060245	-0.870427	0.6832061	0.8415737	1.0	4208	tags=32%, list=25%, signal=43%	
ESC_J1_UP_EARLY.V1_UP	ESC_J1_UP_EARLY.V1_UP		164	-0.18350609	-0.8689006	0.75357145	0.835458	1.0	2671	tags=20%, list=16%, signal=24%	
ESC_V6.5_UP_LATE.V1_UP	ESC_V6.5_UP_LATE.V1_UP		174	-0.19812533	-0.86873585	0.6932849	0.8261463	1.0	3969	tags=30%, list=23%, signal=39%	
RAF_UP.V1_DN	RAF_UP.V1_DN		190	-0.21515295	-0.86846346	0.6931818	0.81743824	1.0	3129	tags=24%, list=18%, signal=29%	
GCNP_SHH_UP_EARLY.V1_DN	GCNP_SHH_UP_EARLY.V1_DN		155	-0.18180718	-0.86555946	0.7490909	0.81486917	1.0	2884	tags=21%, list=17%, signal=25%	
TGFB_UP.V1_DN	TGFB_UP.V1_DN		177	-0.18714574	-0.8554792	0.78409094	0.82729745	1.0	4759	tags=33%, list=28%, signal=46%	
RELA_DN.V1_UP	RELA_DN.V1_UP		134	-0.20691976	-0.85495514	0.69439423	0.819393	1.0	3994	tags=30%, list=24%, signal=39%	
P53_DN.V2_DN	P53_DN.V2_DN		127	-0.19538918	-0.8520681	0.73357666	0.8165032	1.0	3778	tags=30%, list=22%, signal=38%	
RAPA_EARLY_UP.V1_DN	RAPA_EARLY_UP.V1_DN		167	-0.18636607	-0.832508	0.7892791	0.8483994	1.0	3706	tags=27%, list=22%, signal=34%	
MTOR_UP.N4.V1_DN	MTOR_UP.N4.V1_DN		181	-0.22090727	-0.8240452	0.65057915	0.8572916	1.0	4698	tags=34%, list=28%, signal=46%	
CTIP_DN.V1_UP	CTIP_DN.V1_UP		109	-0.21439704	-0.80726147	0.75132275	0.88167644	1.0	2876	tags=23%, list=17%, signal=27%	
JAK2_DN.V1_DN	JAK2_DN.V1_DN		134	-0.21462743	-0.79667723	0.7184466	0.89331126	1.0	4670	tags=35%, list=28%, signal=48%	
SIRNA_EIF4GI_DN	SIRNA_EIF4GI_DN		90	-0.21319085	-0.7892504	0.74549097	0.89831585	1.0	1559	tags=17%, list=9%, signal=18%	
DCA_UP.V1_DN	DCA_UP.V1_DN		164	-0.17417294	-0.77500576	0.8859813	0.9148146	1.0	2233	tags=16%, list=13%, signal=18%	
MEL18_DN.V1_DN	MEL18_DN.V1_DN		143	-0.19464284	-0.7716714	0.83239174	0.9113485	1.0	3563	tags=27%, list=21%, signal=33%	
WNT_UP.V1_UP	WNT_UP.V1_UP		151	-0.17228009	-0.76748216	0.9160584	0.9094873	1.0	5122	tags=38%, list=30%, signal=55%	
KRAS.KIDNEY_UP.V1_DN	KRAS.KIDNEY_UP.V1_DN		110	-0.18698898	-0.7546523	0.8500882	0.9219575	1.0	5836	tags=46%, list=34%, signal=70%	
RB_P130_DN.V1_DN	RB_P130_DN.V1_DN		133	-0.18529573	-0.72136277	0.87349397	0.9613914	1.0	1686	tags=13%, list=10%, signal=14%	
GCNP_SHH_UP_EARLY.V1_UP	GCNP_SHH_UP_EARLY.V1_UP		164	-0.17463465	-0.7174707	0.8431772	0.95653033	1.0	4460	tags=30%, list=26%, signal=40%	
EGFR_UP.V1_DN	EGFR_UP.V1_DN		192	-0.1640475	-0.71159416	0.95049506	0.9548812	1.0	3671	tags=23%, list=22%, signal=30%	
MTOR_UP.V1_DN	MTOR_UP.V1_DN		175	-0.16489734	-0.7086546	0.9432624	0.9492892	1.0	4990	tags=34%, list=29%, signal=48%	
CTIP_DN.V1_DN	CTIP_DN.V1_DN		114	-0.16967788	-0.7010218	0.932971	0.9484178	1.0	5389	tags=41%, list=32%, signal=60%	
TBK1.DF_DN	TBK1.DF_DN		284	-0.17805628	-0.6284717	0.833002	0.99879557	1.0	4351	tags=26%, list=26%, signal=34%	
PRC2_EED_DN.V1_DN	PRC2_EED_DN.V1_DN		189	-0.16469586	-0.61747473	0.924	0.9948585	1.0	4061	tags=25%, list=24%, signal=32%	
EIF4E_DN	EIF4E_DN		99	-0.17577593	-0.6053781	0.9540918	0.99116474	1.0	4536	tags=30%, list=27%, signal=41%	
HINATA_NFKB_IMMU_INF	HINATA_NFKB_IMMU_INF		15	-0.23045567	-0.54151654	0.93846154	1.0	1.0	3846	tags=27%, list=23%, signal=34%	
PGF_UP.V1_UP	PGF_UP.V1_UP		188	-0.1459437	-0.4850907	0.9900398	0.9971789	1.0	4605	tags=28%, list=27%, signal=38%	
