NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
ESC_V6.5_UP_EARLY.V1_UP	ESC_V6.5_UP_EARLY.V1_UP		149	0.21280995	0.97689956	0.48689955	0.803307	1.0	2173	tags=18%, list=13%, signal=21%	
AKT_UP_MTOR_DN.V1_DN	AKT_UP_MTOR_DN.V1_DN		179	0.20672324	0.97364366	0.5	0.79412454	1.0	4033	tags=28%, list=24%, signal=37%	
KRAS.50_UP.V1_UP	KRAS.50_UP.V1_UP		47	0.30385557	0.9606779	0.4871795	0.8126003	1.0	3401	tags=36%, list=20%, signal=45%	
PTEN_DN.V1_UP	PTEN_DN.V1_UP		157	0.23166503	0.95124495	0.5346756	0.82085705	1.0	2647	tags=22%, list=16%, signal=26%	
E2F1_UP.V1_UP	E2F1_UP.V1_UP		184	0.235054	0.9507603	0.47895792	0.80537486	1.0	4750	tags=35%, list=28%, signal=48%	
ESC_J1_UP_LATE.V1_DN	ESC_J1_UP_LATE.V1_DN		161	0.2049899	0.9499031	0.54767185	0.7909696	1.0	5390	tags=38%, list=32%, signal=55%	
KRAS.BREAST_UP.V1_UP	KRAS.BREAST_UP.V1_UP		109	0.23004475	0.9480635	0.5284738	0.779554	1.0	4474	tags=36%, list=26%, signal=48%	
GCNP_SHH_UP_LATE.V1_UP	GCNP_SHH_UP_LATE.V1_UP		177	0.24360777	0.9413918	0.5118577	0.7813778	1.0	5563	tags=42%, list=33%, signal=62%	
KRAS.PROSTATE_UP.V1_DN	KRAS.PROSTATE_UP.V1_DN		116	0.22465274	0.93329823	0.5954023	0.7874456	1.0	3058	tags=23%, list=18%, signal=28%	
LEF1_UP.V1_DN	LEF1_UP.V1_DN		183	0.21357773	0.9263562	0.53763443	0.7904944	1.0	2786	tags=22%, list=16%, signal=27%	
KRAS.PROSTATE_UP.V1_UP	KRAS.PROSTATE_UP.V1_UP		119	0.22724754	0.92583793	0.541387	0.77697223	1.0	2097	tags=19%, list=12%, signal=22%	
CYCLIN_D1_UP.V1_DN	CYCLIN_D1_UP.V1_DN		176	0.19994742	0.9257314	0.6375	0.76315135	1.0	2075	tags=15%, list=12%, signal=17%	
BRCA1_DN.V1_UP	BRCA1_DN.V1_UP		95	0.24468021	0.9254968	0.54077256	0.7500844	1.0	2973	tags=25%, list=18%, signal=30%	
IL2_UP.V1_DN	IL2_UP.V1_DN		173	0.21581787	0.9201591	0.5744681	0.7502602	1.0	1872	tags=17%, list=11%, signal=19%	
PRC2_EZH2_UP.V1_DN	PRC2_EZH2_UP.V1_DN		174	0.21856116	0.91419965	0.5814433	0.7518411	1.0	4042	tags=30%, list=24%, signal=39%	
PGF_UP.V1_DN	PGF_UP.V1_DN		163	0.21197459	0.9094412	0.59219086	0.7499119	1.0	2950	tags=23%, list=17%, signal=27%	
HOXA9_DN.V1_DN	HOXA9_DN.V1_DN		186	0.21144451	0.9079289	0.56041664	0.7403438	1.0	3823	tags=27%, list=23%, signal=34%	
P53_DN.V1_DN	P53_DN.V1_DN		190	0.24438727	0.89420104	0.5637584	0.7586741	1.0	2009	tags=18%, list=12%, signal=20%	
AKT_UP.V1_UP	AKT_UP.V1_UP		160	0.22004753	0.89376193	0.6113445	0.74741983	1.0	3687	tags=26%, list=22%, signal=32%	
KRAS.600.LUNG.BREAST_UP.V1_DN	KRAS.600.LUNG.BREAST_UP.V1_DN		233	0.20191297	0.88786745	0.68623024	0.7487892	1.0	1941	tags=15%, list=11%, signal=17%	
IL21_UP.V1_UP	IL21_UP.V1_UP		161	0.19804879	0.88184816	0.6752137	0.7503811	1.0	3249	tags=23%, list=19%, signal=28%	
ESC_J1_UP_LATE.V1_UP	ESC_J1_UP_LATE.V1_UP		172	0.20407932	0.87293166	0.663067	0.75933063	1.0	2907	tags=21%, list=17%, signal=25%	
AKT_UP_MTOR_DN.V1_UP	AKT_UP_MTOR_DN.V1_UP		169	0.19275711	0.8487426	0.7704194	0.7989981	1.0	3687	tags=24%, list=22%, signal=31%	
BCAT.100_UP.V1_UP	BCAT.100_UP.V1_UP		46	0.21218675	0.84596777	0.7590618	0.79291105	1.0	2612	tags=22%, list=15%, signal=26%	
CRX_NRL_DN.V1_DN	CRX_NRL_DN.V1_DN		113	0.18451124	0.83880514	0.8046219	0.795827	1.0	2577	tags=17%, list=15%, signal=20%	
CSR_LATE_UP.V1_DN	CSR_LATE_UP.V1_DN		145	0.19012041	0.8375894	0.7579618	0.7865765	1.0	2937	tags=21%, list=17%, signal=25%	
JNK_DN.V1_DN	JNK_DN.V1_DN		162	0.18316016	0.8322436	0.80697674	0.7860933	1.0	2549	tags=17%, list=15%, signal=20%	
SNF5_DN.V1_DN	SNF5_DN.V1_DN		142	0.18255319	0.83084697	0.83006537	0.7777166	1.0	2784	tags=18%, list=16%, signal=22%	
PTEN_DN.V1_DN	PTEN_DN.V1_DN		149	0.2073394	0.81233567	0.7214912	0.8023042	1.0	1878	tags=17%, list=11%, signal=19%	
EIF4E_UP	EIF4E_UP		92	0.23682177	0.78651416	0.7094862	0.83655876	1.0	4836	tags=37%, list=29%, signal=51%	
PDGF_UP.V1_UP	PDGF_UP.V1_UP		138	0.15909423	0.707743	0.9381443	0.93726146	1.0	4354	tags=26%, list=26%, signal=35%	
VEGF_A_UP.V1_DN	VEGF_A_UP.V1_DN		192	0.15660097	0.5628815	0.9429134	1.0	1.0	4462	tags=27%, list=26%, signal=36%	
ERBB2_UP.V1_DN	ERBB2_UP.V1_DN		197	0.15479314	0.54313403	0.96844184	1.0	1.0	5844	tags=36%, list=35%, signal=54%	
MEK_UP.V1_DN	MEK_UP.V1_DN		189	0.1320254	0.5171155	0.9957983	0.9937323	1.0	2072	tags=11%, list=12%, signal=13%	
