NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
KRAS.50_UP.V1_DN	KRAS.50_UP.V1_DN	Details ...	41	-0.38428137	-1.2329528	0.2044374	1.0	0.997	4273	tags=44%, list=25%, signal=59%	
RB_DN.V1_DN	RB_DN.V1_DN	Details ...	117	-0.30431888	-1.2245618	0.16931216	1.0	0.997	2374	tags=26%, list=14%, signal=31%	
AKT_UP.V1_UP	AKT_UP.V1_UP	Details ...	160	-0.31834564	-1.2239511	0.22123894	0.93652403	0.997	3618	tags=36%, list=21%, signal=46%	
CYCLIN_D1_KE_.V1_UP	CYCLIN_D1_KE_.V1_UP	Details ...	174	-0.3016637	-1.2073205	0.1824687	0.9402646	0.999	4062	tags=37%, list=24%, signal=49%	
KRAS.DF.V1_UP	KRAS.DF.V1_UP	Details ...	191	-0.26916543	-1.2011886	0.18381113	0.90391535	0.999	3729	tags=34%, list=22%, signal=42%	
E2F3_UP.V1_DN	E2F3_UP.V1_DN	Details ...	142	-0.27585354	-1.1933793	0.18225807	0.8786754	0.999	2844	tags=26%, list=17%, signal=31%	
BCAT_BILD_ET_AL_UP	BCAT_BILD_ET_AL_UP	Details ...	44	-0.36340082	-1.1918288	0.23400366	0.8332255	0.999	4424	tags=50%, list=26%, signal=68%	
RB_P107_DN.V1_UP	RB_P107_DN.V1_UP	Details ...	126	-0.36074668	-1.1883023	0.28330207	0.8013488	0.999	5378	tags=55%, list=32%, signal=80%	
RAPA_EARLY_UP.V1_UP	RAPA_EARLY_UP.V1_UP	Details ...	149	-0.2470638	-1.1159155	0.2435484	1.0	1.0	1414	tags=17%, list=8%, signal=18%	
YAP1_UP	YAP1_UP	Details ...	45	-0.30461207	-1.1032985	0.29582578	1.0	1.0	3073	tags=31%, list=18%, signal=38%	
EGFR_UP.V1_UP	EGFR_UP.V1_UP		192	-0.28982565	-1.0991846	0.34163702	1.0	1.0	3074	tags=27%, list=18%, signal=33%	
MYC_UP.V1_DN	MYC_UP.V1_DN		156	-0.25966284	-1.0773909	0.33506045	1.0	1.0	3969	tags=34%, list=23%, signal=44%	
CRX_NRL_DN.V1_UP	CRX_NRL_DN.V1_UP		130	-0.24896921	-1.0769706	0.3228477	1.0	1.0	3816	tags=32%, list=23%, signal=41%	
AKT_UP_MTOR_DN.V1_UP	AKT_UP_MTOR_DN.V1_UP		169	-0.25212267	-1.0730679	0.3427065	0.98457724	1.0	3136	tags=29%, list=19%, signal=35%	
CAHOY_ASTROGLIAL	CAHOY_ASTROGLIAL		97	-0.28094733	-1.0702264	0.37636364	0.9566508	1.0	2291	tags=28%, list=14%, signal=32%	
RAPA_EARLY_UP.V1_DN	RAPA_EARLY_UP.V1_DN		167	-0.24227475	-1.0676701	0.32006633	0.92944163	1.0	4115	tags=36%, list=24%, signal=47%	
TGFB_UP.V1_UP	TGFB_UP.V1_UP		182	-0.2773007	-1.0619478	0.37545127	0.913472	1.0	2756	tags=28%, list=16%, signal=33%	
PRC2_EED_DN.V1_DN	PRC2_EED_DN.V1_DN		189	-0.28408527	-1.0432954	0.4034091	0.94490206	1.0	4248	tags=35%, list=25%, signal=47%	
CORDENONSI_YAP_CONSERVED_SIGNATURE	CORDENONSI_YAP_CONSERVED_SIGNATURE		57	-0.32455328	-1.0288608	0.446461	0.9617984	1.0	2298	tags=25%, list=14%, signal=28%	
CSR_EARLY_UP.V1_UP	CSR_EARLY_UP.V1_UP		150	-0.27419093	-1.0243932	0.44981414	0.9448383	1.0	3240	tags=29%, list=19%, signal=36%	
IL2_UP.V1_UP	IL2_UP.V1_UP		171	-0.23445763	-1.0074679	0.4283305	0.9691577	1.0	4385	tags=35%, list=26%, signal=47%	
RAF_UP.V1_UP	RAF_UP.V1_UP		191	-0.2479005	-1.0070387	0.44973546	0.94002956	1.0	3180	tags=29%, list=19%, signal=35%	
ATF2_UP.V1_UP	ATF2_UP.V1_UP		161	-0.23054497	-0.97373354	0.51816744	1.0	1.0	3762	tags=35%, list=22%, signal=44%	
BCAT_BILD_ET_AL_DN	BCAT_BILD_ET_AL_DN		45	-0.31745192	-0.93929017	0.53515625	1.0	1.0	2249	tags=22%, list=13%, signal=26%	
TBK1.DF_UP	TBK1.DF_UP		284	-0.21209636	-0.9280533	0.56959707	1.0	1.0	3052	tags=24%, list=18%, signal=28%	
KRAS.LUNG_UP.V1_DN	KRAS.LUNG_UP.V1_DN		115	-0.22644103	-0.8941692	0.6371951	1.0	1.0	3025	tags=24%, list=18%, signal=29%	
ESC_V6.5_UP_LATE.V1_UP	ESC_V6.5_UP_LATE.V1_UP		174	-0.20809323	-0.89231056	0.6228956	1.0	1.0	2938	tags=21%, list=17%, signal=25%	
KRAS.300_UP.V1_DN	KRAS.300_UP.V1_DN		122	-0.22047667	-0.8696168	0.6781955	1.0	1.0	3655	tags=28%, list=22%, signal=35%	
PDGF_ERK_DN.V1_DN	PDGF_ERK_DN.V1_DN		143	-0.20651177	-0.86747426	0.67476636	1.0	1.0	3927	tags=31%, list=23%, signal=40%	
KRAS.DF.V1_DN	KRAS.DF.V1_DN		174	-0.19513121	-0.86305034	0.74721783	1.0	1.0	2874	tags=23%, list=17%, signal=27%	
PDGF_UP.V1_DN	PDGF_UP.V1_DN		111	-0.21067685	-0.86199975	0.7126806	1.0	1.0	2454	tags=22%, list=14%, signal=25%	
IL15_UP.V1_UP	IL15_UP.V1_UP		166	-0.20626827	-0.86183435	0.67581475	1.0	1.0	4722	tags=36%, list=28%, signal=49%	
E2F1_UP.V1_UP	E2F1_UP.V1_UP		184	-0.2081666	-0.8534509	0.62432915	1.0	1.0	4520	tags=34%, list=27%, signal=46%	
KRAS.LUNG_UP.V1_UP	KRAS.LUNG_UP.V1_UP		114	-0.22286674	-0.84770626	0.68524593	1.0	1.0	2697	tags=25%, list=16%, signal=29%	
ESC_J1_UP_EARLY.V1_DN	ESC_J1_UP_EARLY.V1_DN		165	-0.18568774	-0.83802414	0.7651123	1.0	1.0	3334	tags=23%, list=20%, signal=28%	
SRC_UP.V1_DN	SRC_UP.V1_DN		156	-0.18947932	-0.83692276	0.76650566	1.0	1.0	3998	tags=31%, list=24%, signal=40%	
LEF1_UP.V1_UP	LEF1_UP.V1_UP		186	-0.22610937	-0.831809	0.6775862	1.0	1.0	2644	tags=25%, list=16%, signal=30%	
BCAT_GDS748_DN	BCAT_GDS748_DN		41	-0.21652243	-0.8198788	0.76396394	1.0	1.0	2322	tags=24%, list=14%, signal=28%	
NRL_DN.V1_UP	NRL_DN.V1_UP		128	-0.18291183	-0.8190533	0.82834643	1.0	1.0	4146	tags=32%, list=24%, signal=42%	
WNT_UP.V1_UP	WNT_UP.V1_UP		151	-0.18804654	-0.8163185	0.8346457	1.0	1.0	1278	tags=13%, list=8%, signal=14%	
HOXA9_DN.V1_DN	HOXA9_DN.V1_DN		186	-0.19574559	-0.815386	0.7020906	1.0	1.0	4562	tags=36%, list=27%, signal=49%	
CYCLIN_D1_UP.V1_UP	CYCLIN_D1_UP.V1_UP		169	-0.20049477	-0.8099959	0.7814685	1.0	1.0	4134	tags=31%, list=24%, signal=41%	
LTE2_UP.V1_DN	LTE2_UP.V1_DN		193	-0.20803759	-0.789186	0.74080884	1.0	1.0	3804	tags=27%, list=22%, signal=35%	
SIRNA_EIF4GI_UP	SIRNA_EIF4GI_UP		93	-0.20126945	-0.7835046	0.77820265	1.0	1.0	3793	tags=28%, list=22%, signal=36%	
SNF5_DN.V1_UP	SNF5_DN.V1_UP		164	-0.2135077	-0.7800284	0.725777	1.0	1.0	3398	tags=26%, list=20%, signal=32%	
KRAS.600_UP.V1_DN	KRAS.600_UP.V1_DN		230	-0.18382901	-0.77381945	0.86538464	1.0	1.0	3663	tags=28%, list=22%, signal=36%	
RELA_DN.V1_DN	RELA_DN.V1_DN		118	-0.18452874	-0.77327794	0.86253774	1.0	1.0	1842	tags=14%, list=11%, signal=15%	
ALK_DN.V1_UP	ALK_DN.V1_UP		118	-0.20638025	-0.7732312	0.81892335	0.9858116	1.0	2511	tags=20%, list=15%, signal=24%	
TBK1.DN.48HRS_UP	TBK1.DN.48HRS_UP		50	-0.1968434	-0.765956	0.8574144	0.9825053	1.0	3516	tags=26%, list=21%, signal=33%	
CSR_EARLY_UP.V1_DN	CSR_EARLY_UP.V1_DN		124	-0.19204512	-0.762664	0.7964427	0.97179985	1.0	3165	tags=22%, list=19%, signal=27%	
PRC2_EZH2_UP.V1_UP	PRC2_EZH2_UP.V1_UP		185	-0.18790035	-0.76242423	0.86561954	0.95624703	1.0	3517	tags=29%, list=21%, signal=36%	
MTOR_UP.V1_UP	MTOR_UP.V1_UP		156	-0.1951738	-0.75320786	0.81768954	0.95623726	1.0	3491	tags=27%, list=21%, signal=34%	
SIRNA_EIF4GI_DN	SIRNA_EIF4GI_DN		90	-0.20484088	-0.75149244	0.8095238	0.9440009	1.0	2461	tags=22%, list=15%, signal=26%	
PDGF_UP.V1_UP	PDGF_UP.V1_UP		138	-0.17032817	-0.73983115	0.88987565	0.9474405	1.0	3203	tags=23%, list=19%, signal=28%	
GCNP_SHH_UP_EARLY.V1_UP	GCNP_SHH_UP_EARLY.V1_UP		164	-0.18725005	-0.7395482	0.7996109	0.9333205	1.0	4295	tags=32%, list=25%, signal=42%	
RB_P130_DN.V1_DN	RB_P130_DN.V1_DN		133	-0.18720439	-0.7212628	0.829222	0.94463825	1.0	2303	tags=18%, list=14%, signal=21%	
VEGF_A_UP.V1_UP	VEGF_A_UP.V1_UP		184	-0.18247236	-0.7159009	0.90467936	0.93676335	1.0	3479	tags=24%, list=21%, signal=30%	
ESC_J1_UP_LATE.V1_UP	ESC_J1_UP_LATE.V1_UP		172	-0.17082639	-0.70715404	0.92580104	0.93314844	1.0	3479	tags=23%, list=21%, signal=29%	
CSR_LATE_UP.V1_UP	CSR_LATE_UP.V1_UP		159	-0.20894144	-0.70181537	0.76022303	0.9257553	1.0	2488	tags=21%, list=15%, signal=24%	
RB_P130_DN.V1_UP	RB_P130_DN.V1_UP		120	-0.18403691	-0.6813192	0.9048474	0.93352425	1.0	4639	tags=35%, list=27%, signal=48%	
EIF4E_UP	EIF4E_UP		92	-0.19284792	-0.61750984	0.8926554	0.96494997	1.0	3995	tags=27%, list=24%, signal=35%	
